training loss,validatation loss
28548744406144.637,0.0013882298485953016
14703479.31,0.0012230118125586386
1753872856.16,0.0005964372875610025
174728786681271.44,0.0004475694723481638
4239518796.76,0.0005134267675572346
2669697457.44,0.00030928913837158234
104035746223419.44,0.00019331927633174927
130566765712343.05,0.000650050861926843
323314324092190.75,0.0003541115522395444
104839635323371.52,0.000148611941051513
72541479655833.6,0.00024172764212266885
40093815511777.28,0.00028441067115352324
54760261770280.96,0.0004457208795805911
71136775414743.05,0.0002545842629345429
101372436133969.92,0.0001695621187717933
64324534211706.88,0.00014759540869864197
44089619911802.88,0.00016255173815853395
41210923036180.48,9.141192225035343e-05
47484249136168.96,0.00023316748235714945
57921951259688.96,0.00020863630158415094
65047305739304.96,0.00014770823982759686
50429338226524.16,0.000126745857352532
65274019871457.28,0.00034461670230024125
80004285886627.84,0.0002299934966872323
3012672487878.37,0.00021311325566748018
448383.3450390625,0.0001605378009682875
250758.4662109375,9.794082980098753e-05
266569.352109375,0.0002516396069940726
272167.15640625,0.00017078784724389471
