training loss,validatation loss
0.134062919318676,0.1394675879027491
0.11756685240194202,0.13698040139680961
0.11631353938952088,0.10723801960976562
0.11175595233216881,0.1137453371740412
0.10723673280328512,0.10934703002241439
0.10784192891791462,0.11061289295263124
0.1106572132743895,0.11192928594793194
0.10500409489497542,0.11037070348800626
0.10357176108285784,0.10208249322976917
0.1038171811029315,0.09615223319339568
0.10314731573686003,0.10923318665707486
0.09519064331427217,0.08635064461943691
0.09507232930511236,0.10258230404695497
0.09112839417532087,0.08916597400454337
0.09351894728839398,0.0905261610292364
0.09533994980156421,0.2125971300099045
0.09516490534879267,0.09045479477907065
1.0601821128558369,3.33718980550766
3.4374595153331757,3.7935417771339415
3.4109745782613756,3.053885370492935
3.3486574321985243,3.569184845685959
3.543210943937302,3.5423991441726685
3.351147836446762,3.6899630784988404
3.4614759826660157,3.635586178302765
3.3530843514204025,3.7104259967803954
3.291102536916733,3.8648075819015504
3.3861732214689253,3.3349343955516817
3.327455897927284,3.456048107147217
3.327765983045101,3.384956693649292
3.3489605370163917,3.4270601511001586
3.3482746109366417,3.695669651031494
3.552404433488846,3.643360424041748
3.4880537617206575,3.395770275592804
3.4948906975984575,3.7623498916625975
3.403295621573925,3.463603150844574
3.4674049365520476,3.3339727997779844
3.5461981046199798,3.508234417438507
3.3770342126488684,3.520062732696533
