training loss,validatation loss
0.00034575805009808393,6.281091732773803e-05
7.685237636906095e-05,5.9585120886751496e-05
6.540637110447278e-05,6.075183999028066e-05
6.425377710911562e-05,6.30402355747961e-05
6.159600759929162e-05,6.150840401750735e-05
6.282856753387023e-05,5.883361710257162e-05
6.293910422755289e-05,5.923661714657413e-05
6.195217727508862e-05,6.475744235894254e-05
6.409623429135536e-05,6.010975520380768e-05
6.144503246105159e-05,6.0239124767735853e-05
6.284041844992316e-05,6.12602687661612e-05
6.386654311427265e-05,6.110380067922416e-05
6.202683585797786e-05,6.042277585110722e-05
6.405815034668194e-05,6.400444101372637e-05
6.303588348600897e-05,6.394234250634012e-05
6.307320700216223e-05,6.498570078486977e-05
6.317920882793259e-05,6.165669207975344e-05
6.436378482248983e-05,6.239873902078308e-05
6.254254847590346e-05,6.253992645059436e-05
6.427736891055246e-05,6.510569201634286e-05
6.395352338586235e-05,5.8124934411715735e-05
6.270891350141028e-05,6.133355406342522e-05
6.120012933024554e-05,5.952645463855322e-05
