training loss,validatation loss
0.14007956083863973,0.11843946427106858
0.11714519029483199,0.11114991195499897
0.11528705194592476,0.1361357517540455
0.11022131148725749,0.12041836492717266
0.10978800425305962,0.12039683274924755
0.10817016918212176,0.10406741648912429
0.10574258526787161,0.1175725992769003
0.10180364305153489,0.09683881253004074
0.10244810442440212,0.0946290384978056
0.09961584674194456,0.1157764732837677
0.10093847271054983,0.10709712207317353
0.09486870033666492,0.10455274749547243
0.09492205686867237,0.11287929750978946
0.09012155913747848,0.09133242666721345
0.08918261792510748,0.0925363514572382
0.08543144184164703,0.0923003077507019
0.08842540813609957,0.09256936330348253
0.0863184168562293,0.09253128692507744
0.08514148680493236,0.09492481723427773
0.08057789016515017,0.08074805866926908
0.07837642100639641,0.08594931978732348
0.08090061628259719,0.0967913767322898
0.08121441008523106,0.09096847604960204
0.08155466131865978,0.09152043852955102
0.0796965372748673,0.08381947167217732
0.07998860238119959,0.089332783408463
0.07994493814185262,0.08057172838598489
0.07871621399186551,0.07927847485989332
0.07892308959737421,0.08634034041315317
0.07494653146713973,0.07899285405874253
0.07774181964807213,0.08308994229882956
0.07448461415246128,0.08245592098683119
0.07880006570369005,0.09114394262433052
0.07744255245663226,0.08432857133448124
0.07684308186173439,0.0795370414853096
0.07661752839572727,0.09104715697467328
0.07623560963198543,0.09012085311114788
0.07836871039122344,0.09068535231053829
0.0775886114127934,0.08632753491401672
0.07653039840981364,0.07919807396829129
0.07267703147605062,0.09049977995455265
